set_no,name,url,theme_group,theme,subtheme,year,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
41560-1,Jamzy,/sets/41560-1/Jamzy,Licensed,Mixels,Series 7,2016,70,0,/inventories/41560-1,,"£3.00, $4.99, 1.99€","New: $5, Used: $3",,,"Brick Built Figure, Cartoon, Cartoon Network, Mixel Tribe Leaders, Mixels Props, Mixies, Mixopolis, Musical, Nixel",Normal,Foil pack,Included in 6139025-1 
41561-1,Tapsy,/sets/41561-1/Tapsy,Licensed,Mixels,Series 7,2016,57,0,/inventories/41561-1,,"£3.00, $4.99, 1.99€","New: $6, Used: $5",,,"Brick Built Figure, Cartoon, Cartoon Network, Mixels Props, Mixies, Mixopolis, Musical",Normal,Foil pack,Included in 6139025-1 
41562-1,Trumpsy,/sets/41562-1/Trumpsy,Licensed,Mixels,Series 7,2016,54,0,/inventories/41562-1,,"£3.00, $4.99, 1.99€","New: $5, Used: $4",,,"Brick Built Figure, Cartoon, Cartoon Network, Mixels Props, Mixies, Mixopolis, Musical",Normal,Foil pack,Included in 6139025-1 
41563-1,Splasho,/sets/41563-1/Splasho,Licensed,Mixels,Series 8,2016,67,0,/inventories/41563-1,,"£3.00, $4.99, 3.99€","New: $7, Used: $5",4.0,1review,"Brick Built Figure, Cartoon, Cartoon Network, Mcfd, Mixel Tribe Leaders, Mixels Props, Mixopolis",Normal,Foil pack,Included in 6139030-1 
41564-1,Aquad,/sets/41564-1/Aquad,Licensed,Mixels,Series 8,2016,70,0,/inventories/41564-1,,"£3.00, $4.99, 3.99€","New: $6, Used: $3",,,"Aircraft, Airplane, Brick Built Figure, Cartoon, Cartoon Network, Mcfd, Mixopolis",Normal,Foil pack,Included in 6139030-1 
41565-1,Hydro,/sets/41565-1/Hydro,Licensed,Mixels,Series 8,2016,70,0,/inventories/41565-1,,"£3.00, $4.99, 3.99€","New: $6, Used: $3",,,"Brick Built Figure, Cartoon, Cartoon Network, Mcfd, Mixopolis, Nixel",Normal,Foil pack,Included in 6139030-1 
41566-1,Sharx,/sets/41566-1/Sharx,Licensed,Mixels,Series 8,2016,55,0,/inventories/41566-1,,"£3.00, $4.99, 3.99€","New: $8, Used: $5",,,"Brick Built Figure, Cartoon, Cartoon Network, Disability, Mixel Tribe Leaders, Mixels Props, Mixopolis, Pyrratz",Normal,Foil pack,Included in 6139030-1 
41567-1,Skulzy,/sets/41567-1/Skulzy,Licensed,Mixels,Series 8,2016,66,0,/inventories/41567-1,,"£3.00, $4.99, 3.99€","New: $10, Used: $5",,,"Brick Built Figure, Cartoon, Cartoon Network, Mixels Props, Mixopolis, Nixel, Pyrratz",Normal,Foil pack,Included in 6139030-1 
41568-1,Lewt,/sets/41568-1/Lewt,Licensed,Mixels,Series 8,2016,62,0,/inventories/41568-1,,"£3.00, $4.99, 3.99€","New: $10, Used: $4",,,"Brick Built Figure, Cartoon, Cartoon Network, Crab, Mixels Props, Mixopolis, Pyrratz",Normal,Foil pack,Included in 6139030-1 
41569-1,Surgeo,/sets/41569-1/Surgeo,Licensed,Mixels,Series 8,2016,63,0,/inventories/41569-1,,"£3.00, $4.99, 3.99€","New: $7, Used: $4",,,"Brick Built Figure, Cartoon, Cartoon Network, Hospital, Medical, Medix, Mixel Tribe Leaders, Mixels Props, Mixopolis, Surgery",Normal,Foil pack,Included in 6139030-1 
41570-1,Skrubz,/sets/41570-1/Skrubz,Licensed,Mixels,Series 8,2016,68,0,/inventories/41570-1,,"£3.00, $4.99, 3.99€","New: $7, Used: $5",3.0,1review,"Brick Built Figure, Cartoon, Cartoon Network, Hospital, Medical, Medix, Mixels Props, Mixopolis, Nixel",Normal,Foil pack,Included in 6139030-1 
41571-1,Tuth,/sets/41571-1/Tuth,Licensed,Mixels,Series 8,2016,67,0,/inventories/41571-1,,"£3.00, $4.99, 3.99€","New: $8, Used: $5",,,"Brick Built Figure, Cartoon, Cartoon Network, Dentist, Hospital, Medical, Medix, Mixels Props, Mixopolis",Normal,Foil pack,Included in 6139030-1 
41572-1,Gobbol,/sets/41572-1/Gobbol,Licensed,Mixels,Series 9,2016,62,0,/inventories/41572-1,,"£3.00, $4.99, 3.99€","New: $7, Used: $5",,,"Brick Built Figure, Cartoon, Cartoon Network, Mixels Props, Mixopolis, Nixel, Trashoz",Normal,Foil pack,Included in MIXELBOX-9 
41573-1,Sweepz,/sets/41573-1/Sweepz,Licensed,Mixels,Series 9,2016,61,0,/inventories/41573-1,,"£3.00, $4.99, 3.99€","New: $9, Used: $6",,,"Brick Built Figure, Cartoon, Cartoon Network, Mixopolis, Rat, Trashoz",Normal,Foil pack,Included in MIXELBOX-9 
41574-1,Compax,/sets/41574-1/Compax,Licensed,Mixels,Series 9,2016,66,0,/inventories/41574-1,,"£3.00, $4.99, 3.99€","New: $7, Used: $5",,,"Brick Built Figure, Cartoon, Cartoon Network, Mixels Props, Mixopolis, Refuse Truck, Trashoz",Normal,Foil pack,Included in MIXELBOX-9 
41575-1,Cobrax,/sets/41575-1/Cobrax,Licensed,Mixels,Series 9,2016,64,0,/inventories/41575-1,,"£3.00, $4.99, 3.99€","New: $14, Used: $9",,,"Brick Built Figure, Cartoon, Cartoon Network, Mixels Props, Mixopolis, Nindjas, Nixel, Snake",Normal,Foil pack,Included in MIXELBOX-9 
41576-1,Spinza,/sets/41576-1/Spinza,Licensed,Mixels,Series 9,2016,60,0,/inventories/41576-1,,"£3.00, $4.99, 3.99€","New: $12, Used: $9",,,"Brick Built Figure, Cartoon, Cartoon Network, Mixels Props, Mixopolis, Nindjas",Normal,Foil pack,Included in MIXELBOX-9 
41577-1,Mysto,/sets/41577-1/Mysto,Licensed,Mixels,Series 9,2016,64,0,/inventories/41577-1,,"£3.00, $4.99, 3.99€","New: $10, Used: $7",,,"Brick Built Figure, Cartoon, Cartoon Network, Mixels Props, Mixopolis, Nindjas",Normal,Foil pack,Included in MIXELBOX-9 
41578-1,Screeno,/sets/41578-1/Screeno,Licensed,Mixels,Series 9,2016,73,0,/inventories/41578-1,,"£3.00, $4.99, 3.99€","New: $10, Used: $4",,,"Brick Built Figure, Cartoon, Cartoon Network, Mixels Props, Mixopolis, Newzers, Tv",Normal,Foil pack,Included in MIXELBOX-9 
41579-1,Camsta,/sets/41579-1/Camsta,Licensed,Mixels,Series 9,2016,62,0,/inventories/41579-1,,"£3.00, $4.99, 3.99€","New: $8, Used: $3",,,"Brick Built Figure, Cartoon, Cartoon Network, Mixopolis, Newzers, Nixel, Tv",Normal,Foil pack,Included in MIXELBOX-9 
41580-1,Myke,/sets/41580-1/Myke,Licensed,Mixels,Series 9,2016,63,0,/inventories/41580-1,,"£3.00, $4.99, 3.99€","New: $7, Used: $5",,,"Brick Built Figure, Cartoon, Cartoon Network, Mixels Props, Mixopolis, Newzers, Tv",Normal,Foil pack,Included in MIXELBOX-9 
42044-1,Display Team Jet,/sets/42044-1/Display-Team-Jet,Technical,Technic,,2016,113,0,/inventories/42044-1,,"£7.99, $12.99, 9.99€","New: $11, Used: $6",4.5,2,"Aircraft, Airplane, Jet Aircraft, Multibuild, Propeller Aircraft, Sports Plane",Normal,Box,
42045-1,Hydroplane Racer,/sets/42045-1/Hydroplane-Racer,Technical,Technic,,2016,180,0,/inventories/42045-1,,"£14.99, $19.99, 14.99€","New: $17, Used: $14",4.0,1review,"Boat, Hydroplane, Multibuild, Powerboat, Racing",Normal,Box,
42046-1,Getaway Racer,/sets/42046-1/Getaway-Racer,Technical,Technic,,2016,170,0,/inventories/42046-1,,"£17.99, $19.99, 19.99€","New: $23, Used: $12",5.0,2,"Car, Hot Rod, Pullback Motor",Normal,Box,
42047-1,Police Interceptor,/sets/42047-1/Police-Interceptor,Technical,Technic,,2016,185,0,/inventories/42047-1,,"£17.99, $19.99, 19.99€","New: $23, Used: $15",5.0,2,"4X4, Off Roader, Police, Police Car, Pullback Motor",Normal,Box,
42048-1,Race Kart,/sets/42048-1/Race-Kart,Technical,Technic,,2016,345,0,/inventories/42048-1,,"£24.99, $29.99, 26.99€","New: $31, Used: $22",4.8,5,"Car, Functional Steering, Go Kart, Multibuild, Racing, Racing Car",Normal,Box,
42049-1,Mine Loader,/sets/42049-1/Mine-Loader,Technical,Technic,,2016,476,0,/inventories/42049-1,,"£29.99, $49.99, 39.99€","New: $40, Used: $32",3.0,1review,"Construction, Functional Steering, Mining, Multibuild",Normal,Box,
42050-1,Drag Racer,/sets/42050-1/Drag-Racer,Technical,Technic,,2016,647,0,/inventories/42050-1,,"£54.99, $79.99, 59.99€","New: $66, Used: $41",5.0,1review,"Car, Dragster, Functional Steering, Multibuild, Power Functions Compatible, Racing, Racing Car",Normal,Box,
42052-1,Heavy Lift Helicopter,/sets/42052-1/Heavy-Lift-Helicopter,Technical,Technic,,2016,1042,0,/inventories/42052-1,,"£109.99, $139.99, 119.99€","New: $117, Used: $102",3.5,2,"Aircraft, Electric, Electric Motor, Helicopter, Multibuild, Power Functions, Propeller Aircraft",Normal,Box,
42053-1,Volvo EW160E,/sets/42053-1/Volvo-EW160E,Technical,Technic,,2016,1166,0,/inventories/42053-1,,"£74.99, $119.99, 89.99€","New: $110, Used: $75",4.6,5,"Construction, Excavator, Multibuild, Pneumatic, Pneumatic V2, Power Functions Compatible, Volvo",Normal,Box,
42054-1,CLAAS XERION 5000 TRAC VC,/sets/42054-1/CLAAS-XERION-5000-TRAC-VC,Technical,Technic,,2016,1977,0,/inventories/42054-1,,"£129.99, $179.99, 149.99€","New: $173, Used: $139",4.6,8,"4 Wheel Steering, Crane, Electric, Electric Motor, Functional Steering, Power Functions, Tractor",Normal,Box,
42055-1,Bucket Wheel Excavator,/sets/42055-1/Bucket-Wheel-Excavator,Technical,Technic,,2016,3929,0,/inventories/42055-1,,"£189.99, $279.99, 229.99€","New: $199, Used: $181",4.8,4,"Construction, Conveyor Belt, Dump Truck, Electric, Electric Motor, Excavator, Flagship Set, Functional Steering, Microscale, Mining, Multibuild, Power Functions, Tracked Vehicle, Truck",Normal,Box,
42056-1,Porsche 911 GT3 RS,/sets/42056-1/Porsche-911-GT3-RS,Technical,Technic,,2016,2704,0,/inventories/42056-1,,"£259.99, $299.99, 299.99€","New: $266, Used: $225",4.4,5,"Car, Functional Steering, Sports Car",Normal,Box,
45012-1,Wild Animals Set,/sets/45012-1/Wild-Animals-Set,Educational,Education,Duplo,2016,104,0,/inventories/45012-1,,,"New: $71, Used: Not known",,,"Bear, Brick Built Tree, Cave, Crocodile, Elephant, Fish, Giraffe, Hippopotamus, Lion, Penguin, Polar Bear, Tiger, Turtle",Normal,Box,
45014-1,StoryTales Set,/sets/45014-1/StoryTales-Set,Educational,Education,Duplo,2016,103,6,/inventories/45014-1,/minifigs/inset-45014-1,,"New: Not known, Used: Not known",,,"Boat, Cat, Crocodile, Dog, Fish, Goat, Horse, Playground, Slide",Normal,Box,
45016-1,Tubes Experiment Set,/sets/45016-1/Tubes-Experiment-Set,Educational,Education,Duplo,2016,142,4,/inventories/45016-1,/minifigs/inset-45016-1,,"New: Not known, Used: Not known",,,Slide,Normal,Box,
45017-1,Playground Set,/sets/45017-1/Playground-Set,Educational,Education,Duplo,2016,98,6,/inventories/45017-1,/minifigs/inset-45017-1,,"New: $75, Used: Not known",,,"Playground, Slide, Swing",Normal,Box,
45018-1,Build Me 'Emotions',/sets/45018-1/Build-Me-Emotions,Educational,Education,Duplo,2016,188,0,/inventories/45018-1,,,"New: $65, Used: Not known",,,Brick Built Figure,Normal,Box,
45019-1,Creative LEGO DUPLO Brick Set,/sets/45019-1/Creative-LEGO-DUPLO-Brick-Set,Educational,Education,Duplo,2016,160,0,,,,"New: $45, Used: Not known",,,,Normal,,
45020-1,Creative LEGO Brick Set,/sets/45020-1/Creative-LEGO-Brick-Set,Educational,Education,,2016,1000,0,/inventories/45020-1,,,"New: $44, Used: Not known",,,,Normal,,
45300-1,WeDo 2.0 Core Set,/sets/45300-1/WeDo-2-0-Core-Set,Educational,Education,,2016,280,0,/inventories/45300-1,,,"New: $135, Used: $89",,,,Normal,Tub,
45301-1,WeDo 2.0 Smart Hub,/sets/45301-1/WeDo-2-0-Smart-Hub,Educational,Education,,2016,1,0,/inventories/45301-1,,,"New: $50, Used: $52",,,,Normal,,
45302-1,WeDo 2.0 Smarthub Rechargeable Battery,/sets/45302-1/WeDo-2-0-Smarthub-Rechargeable-Battery,Educational,Education,,2016,1,0,/inventories/45302-1,,,"New: $58, Used: Not known",,,,Normal,,
45303-1,WeDo 2.0 Medium Motor,/sets/45303-1/WeDo-2-0-Medium-Motor,Educational,Education,,2016,1,0,/inventories/45303-1,,"£12.99, $12.99, 12.99€","New: $19, Used: $20",,,,Normal,,
45304-1,WeDo 2.0 Motion Sensor,/sets/45304-1/WeDo-2-0-Motion-Sensor,Educational,Education,,2016,1,0,/inventories/45304-1,,,"New: $19, Used: $20",,,,Normal,,
45305-1,WeDo 2.0 Tilt Sensor,/sets/45305-1/WeDo-2-0-Tilt-Sensor,Educational,Education,,2016,1,0,/inventories/45305-1,,,"New: $18, Used: $19",,,,Normal,,
45802-1,Animal Allies,/sets/45802-1/Animal-Allies,Educational,Education,FIRST LEGO League,2016,2161,2,/inventories/45802-1,/minifigs/inset-45802-1,,"New: $185, Used: Not known",,,"Bat, Brick Built Animals, Brick Built Figure, Deer, Disability, Dog, Flamingo, Frog, Gorilla, Insect, Pig, Whale",Normal,Box,
45803-1,Creature Craze Inspire Set,/sets/45803-1/Creature-Craze-Inspire-Set,Educational,Education,FIRST LEGO League,2016,81,0,/inventories/45803-1,,,"New: Not known, Used: Not known",,,,Normal,,
45811-1,World Robot Olympiad Brick Set,/sets/45811-1/World-Robot-Olympiad-Brick-Set,Educational,Education,,2016,724,0,,,,"New: $33, Used: Not known",,,,Normal,Box,
60100-1,Airport Starter Set,/sets/60100-1/Airport-Starter-Set,Modern day,City,Airport,2016,81,4,/inventories/60100-1,/minifigs/inset-60100-1,"£8.99, $9.99, 9.99€","New: $10, Used: $4",4.0,3,"Aircraft, Helicopter, Mail, Minifigure Pack, Octan, Post, Starter Set",Normal,Box,
60101-1,Airport Cargo Plane,/sets/60101-1/Airport-Cargo-Plane,Modern day,City,Airport,2016,157,2,/inventories/60101-1,/minifigs/inset-60101-1,"£17.99, $24.99, 19.99€","New: $29, Used: $16",4.0,4,"Aircraft, Airplane, Cargo, Jet Aircraft",Normal,Box,
60102-1,Airport VIP Service,/sets/60102-1/Airport-VIP-Service,Modern day,City,Airport,2016,364,4,/inventories/60102-1,/minifigs/inset-60102-1,"£44.99, $49.99, 49.99€","New: $61, Used: $43",3.0,1review,"Aircraft, Airplane, Baked Goods, Frozen Treats, Jet Aircraft, Limousine, Tv",Normal,Box,
60103-1,Airport Air Show,/sets/60103-1/Airport-Air-Show,Modern day,City,Airport,2016,670,6,/inventories/60103-1,/minifigs/inset-60103-1,"£74.99, $89.99, 79.99€","New: $63, Used: $61",5.0,3,"Aircraft, Airplane, Airport, Biplane, Jet Aircraft, Octan, Propeller Aircraft, Sports Plane, Tanker Vehicle",Normal,Box,
60104-1,Airport Passenger Terminal,/sets/60104-1/Airport-Passenger-Terminal,Modern day,City,Airport,2016,694,6,/inventories/60104-1,/minifigs/inset-60104-1,"£84.99, $99.99, 99.99€","New: $162, Used: $98",2.0,1review,"Aircraft, Airplane, Airport, Bathroom, Car, Conveyor Belt, Jet Aircraft, Metal Detector, Octan, Revolving Door, Tanker Vehicle, Trailer",Normal,Box,
60105-1,Fire ATV,/sets/60105-1/Fire-ATV,Modern day,City,Fire,2016,64,1,/inventories/60105-1,/minifigs/inset-60105-1,"£4.99, $6.99, 5.99€","New: $6, Used: $4",4.0,2,"Fire Car, Off Roader, Quad Bike",Normal,Box,Included in 66541-1 
60106-1,Fire Starter Set,/sets/60106-1/Fire-Starter-Set,Modern day,City,Fire,2016,90,4,/inventories/60106-1,/minifigs/inset-60106-1,"£8.99, $9.99, 9.99€","New: $10, Used: $5",4.3,3,"Airboat, Fire Boat, Hovercraft, Minifigure Pack, Starter Set",Normal,Box,Included in 66541-1 
60107-1,Fire Ladder Truck,/sets/60107-1/Fire-Ladder-Truck,Modern day,City,Fire,2016,214,2,/inventories/60107-1,/minifigs/inset-60107-1,"£17.99, $24.99, 19.99€","New: $21, Used: $12",4.3,4,"Fire Truck, Octan, Truck",Normal,Box,Included in 66541-1 
60108-1,Fire Response Unit,/sets/60108-1/Fire-Response-Unit,Modern day,City,Fire,2016,257,3,/inventories/60108-1,/minifigs/inset-60108-1,"£24.99, $39.99, 20.99€","New: $26, Used: $21",4.7,3,"Aircraft, Fire, Fire Helicopter, Helicopter, Lego Tower, Motorcycle",Normal,Box,
60109-1,Fire Boat,/sets/60109-1/Fire-Boat,Modern day,City,Fire,2016,412,5,/inventories/60109-1,/minifigs/inset-60109-1,"£64.99, $79.99, 69.99€","New: $67, Used: $35",,,"Crane, Fire, Fire Boat, Floats On Water, Island, Lighthouse, Raft",Normal,Box,
60110-1,Fire Station,/sets/60110-1/Fire-Station,Modern day,City,Fire,2016,919,6,/inventories/60110-1,/minifigs/inset-60110-1,"£84.99, $99.99, 69.99€","New: $89, Used: $57",4.0,1review,"Aircraft, Car, Cart, Coffee Machine, Dog, Fire Car, Fire Helicopter, Fire Station, Fire Truck, Helicopter, Hotdog, Landing Pad, Propeller Aircraft, Revolving Door, Street Vendor, Truck",Normal,Box,
60111-1,Fire Utility Truck,/sets/60111-1/Fire-Utility-Truck,Modern day,City,Fire,2016,368,3,/inventories/60111-1,/minifigs/inset-60111-1,"£29.99, $39.99, 24.49€","New: $40, Used: $19",5.0,1review,"Fire Truck, Trailer, Truck, Tv6",Normal,Box,An exclusive release set in some countries and not shown in the general consumer catalogue; also available from LEGO Shop At Home.
60112-1,Fire Engine,/sets/60112-1/Fire-Engine,Modern day,City,Fire,2016,376,3,/inventories/60112-1,/minifigs/inset-60112-1,"£34.99, $49.99, 39.99€","New: $73, Used: $40",4.5,2,"Articulated Lorry, Fire Truck, Trailer, Truck",Normal,Box,An exclusive release set in some countries and not shown in the general consumer catalogue; also available from LEGO Shop At Home. 
60113-1,Rally Car,/sets/60113-1/Rally-Car,Modern day,City,Great Vehicles,2016,104,1,/inventories/60113-1,/minifigs/inset-60113-1,"£7.99, $9.99, 9.99€","New: $13, Used: $9",4.0,3,"Airborne Spoilers, Racing, Racing Car",Normal,Box,
60114-1,Race Boat,/sets/60114-1/Race-Boat,Modern day,City,Great Vehicles,2016,95,1,/inventories/60114-1,/minifigs/inset-60114-1,"£7.99, $9.99, 9.99€","New: $10, Used: $5",4.0,3,"Boat, Powerboat",Normal,Box,
60115-1,4 x 4 Off Roader,/sets/60115-1/4-x-4-Off-Roader,Modern day,City,Great Vehicles,2016,176,2,/inventories/60115-1,/minifigs/inset-60115-1,"£17.99, $19.99, 19.99€","New: $20, Used: $11",5.0,3,"4X4, Cart, Octan, Racing, Scorpion",Normal,Box,
60116-1,Ambulance Plane,/sets/60116-1/Ambulance-Plane,Modern day,City,Medical,2016,183,3,/inventories/60116-1,/minifigs/inset-60116-1,"£17.99, $19.99, 19.99€","New: $24, Used: $13",4.4,5,"Aircraft, Ambulance, Motorcycle, Propeller Aircraft",Normal,Box,
60117-1,Van & Caravan,/sets/60117-1/Van-Caravan,Modern day,City,Great Vehicles,2016,250,2,/inventories/60117-1,/minifigs/inset-60117-1,"£17.99, $19.99, 19.99€","New: $20, Used: $13",4.6,10,"Bbq, Bedroom, Camper, Camping, Caravan, Coffee Machine, Dog, Kitchen, Van",Normal,Box,
60118-1,Garbage Truck,/sets/60118-1/Garbage-Truck,Modern day,City,Great Vehicles,2016,248,2,/inventories/60118-1,/minifigs/inset-60118-1,"£17.99, $19.99, 19.99€"," New: $45, Used: $28",4.8,5,"4X8 Container, Fish, Refuse Truck, Service Vehicle, Truck",Normal,Box,
60119-1,Ferry,/sets/60119-1/Ferry,Modern day,City,Great Vehicles,2016,301,2,/inventories/60119-1,/minifigs/inset-60119-1,"£24.99, $29.99, 29.99€","New: $26, Used: $16",4.5,6,"Boat, Car, Convertible, Ferry",Normal,Box,
60120-1,Volcano Starter Set,/sets/60120-1/Volcano-Starter-Set,Modern day,City,Volcano Explorers,2016,83,4,/inventories/60120-1,/minifigs/inset-60120-1,"£8.99, $9.99, 9.99€","New: $10, Used: $9",4.5,2,"4X4, Camera, Metal Detector, Minifigure Pack, Quad Bike, Science, Starter Set, Volcano",Normal,Box,
60121-1,Volcano Exploration Truck,/sets/60121-1/Volcano-Exploration-Truck,Modern day,City,Volcano Explorers,2016,175,2,/inventories/60121-1,/minifigs/inset-60121-1,"£14.99, $24.99, 19.99€","New: $19, Used: $9",4.5,2,"Drill, Pickup Truck, Truck",Normal,Box,
60122-1,Volcano Crawler,/sets/60122-1/Volcano-Crawler,Modern day,City,Volcano Explorers,2016,324,3,/inventories/60122-1,/minifigs/inset-60122-1,"£24.99, $39.99, 29.99€","New: $27, Used: $22",4.0,3,"4X4, Quad Bike, Tracked Vehicle",Normal,Box,
60123-1,Volcano Supply Helicopter,/sets/60123-1/Volcano-Supply-Helicopter,Modern day,City,Volcano Explorers,2016,330,3,/inventories/60123-1,/minifigs/inset-60123-1,"£44.99, $49.99, 49.99€","New: $36, Used: $19",4.0,1review,"Aircraft, Camera, Drill, Excavator, Helicopter, Propeller Aircraft, Tracked Vehicle",Normal,Box,
60124-1,Volcano Exploration Base,/sets/60124-1/Volcano-Exploration-Base,Modern day,City,Volcano Explorers,2016,824,6,/inventories/60124-1,/minifigs/inset-60124-1,"£84.99, $119.99, 99.99€","New: $84, Used: $56",3.5,2,"Articulated Lorry, Camera, Drill, Drone, Excavator, Lab, Metal Detector, Mobile Base, Mobile Crane, Science, Tipper Truck, Tracked Vehicle, Trailer, Truck, Volcano",Normal,Box,
60125-1,Volcano Heavy-Lift Helicopter,/sets/60125-1/Volcano-Heavy-Lift-Helicopter,Modern day,City,Volcano Explorers,2016,1277,8,/inventories/60125-1,/minifigs/inset-60125-1,"£109.99, $149.99, 129.99€","New: $114, Used: $98",4.5,2,"Aircraft, Bedroom, Camera, Drill, Forklift, Front Loader, Helicopter, Lab, Metal Detector, Microscope, Mobile Base, Propeller Aircraft, Science, Tipper Truck, Transport Vehicle, Truck, Volcano",Normal,Box,An exclusive release set in some countries and not shown in the general consumer catalogue; also available from LEGO Shop At Home.
60126-1,Tire Escape,/sets/60126-1/Tire-Escape,Modern day,City,Prison Island,2016,47,2,/inventories/60126-1,/minifigs/inset-60126-1,"£4.99, $6.99, 5.99€","New: $6, Used: $3",,,"Jetski, Police",Normal,Box,
60127-1,Prison Island Starter Set,/sets/60127-1/Prison-Island-Starter-Set,Modern day,City,Prison Island,2016,92,4,/inventories/60127-1,/minifigs/inset-60127-1,"£8.99, $9.99, 9.99€","New: $9, Used: $6",4.3,3,"Island, Jetski, Minifigure Pack, Police, Police Car, Quad Bike, Starter Set",Normal,Box,
60128-1,Police Pursuit,/sets/60128-1/Police-Pursuit,Modern day,City,Prison Island,2016,184,2,/inventories/60128-1,/minifigs/inset-60128-1,"£17.99, $24.99, 19.99€","New: $22, Used: $16",4.0,2,"Pickup Truck, Police, Police Car",Normal,Box,
60129-1,Police Patrol Boat,/sets/60129-1/Police-Patrol-Boat,Modern day,City,Prison Island,2016,200,4,/inventories/60129-1,/minifigs/inset-60129-1,"£39.99, $49.99, 39.99€","New: $49, Used: $25",4.0,1review,"Boat, Floats On Water, Police, Police Boat, Police Ship, Speedboat",Normal,Box,
